status_delayed,sch_dep_time,carrier_delta,carrier_us,carrier_envoy,carrier_continental,carrier_discovery,carrier_other,dest_jfk,dest_ewr,dest_lga,distance,origin_dca,origin_iad,origin_bwi,bad_weather,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,9.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,9.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,9.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,9.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,9.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,9.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,9.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,9.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,9.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,13,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,13.25,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,13.25,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,12.75,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,6.75,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,7,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,7,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,7,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
1,21.33,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,21,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,21.5,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
1,6.5,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,9,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,9,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,9,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,14.5,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,14.5,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
1,14.5,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
1,14.5,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
1,14.5,0,0,0,0,1,0,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
1,14.5,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
1,14.5,0,0,0,0,1,0,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
1,14.5,0,0,0,0,1,0,0,1,0,213,0,1,0,1,0,0,0,0,0,0,1
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
1,14.5,0,0,0,0,1,0,0,1,0,213,0,1,0,1,1,0,0,0,0,0,0
1,6.5,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,6.5,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,17.33,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,15.33,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
1,6.5,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
1,7.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,7.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
1,7.5,1,0,0,0,0,0,0,0,1,214,1,0,0,1,0,0,0,0,0,0,1
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,8.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
1,8.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,8.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
1,8.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,15.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
1,9.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,10.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,6,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,7.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,9.42,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,9.42,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,9.42,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,11.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
1,12.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
1,14.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,14.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,0,1
1,15.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
1,15.5,1,0,0,0,0,0,0,0,1,214,1,0,0,1,0,0,0,0,0,0,1
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
1,16.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,16.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,1,0,0,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,0,1,0
1,16.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,16.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,1,0,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,1,0,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,1,0,0,0
0,18.5,0,0,1,0,0,0,1,0,0,213,1,0,0,0,0,0,0,0,1,0,0
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
1,16.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,16.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,17.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
1,18.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
1,18.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,7,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
1,19.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,19.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,19.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
1,20.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
1,20.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,20.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,8,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
1,20.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,20.5,1,0,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,9,0,0,1,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
